Name,gene,Chromosome,orf_classification,logFC,logCPM,F,PValue,FDR,model2,Label,Numeric Label,model2_2,model2_neg,model2_pos
YPL017C,IRC15,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL018W,CTF19,16,Verified,0.670635725705273,8.07709704225317,16.7296489444621,0.0007669945605939,0.0025210729644902,0.670635725705273,Neutral,0,0.0,0.0,0.670635725705273
YPL019C,VTC3,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL020C,ULP1,16,Verified,0.421309641951617,6.32799344012456,2.21494033825896,0.155050292427544,0.218846527299434,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL021W,ECM23,16,Verified,-2.8905975997795,7.05468753197532,125.531446882127,2.9502597694939203e-09,1.8943991956511e-07,-2.8905975997795,Toxic,1,-2.8905975997795,-2.8905975997795,0.0
YPL022W,RAD1,16,Verified,-1.23876490213882,3.42093060043886,3.20912266901617,0.091101992672316,0.140695794238851,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL023C,MET12,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL024W,RMI1,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL026C,SKS1,16,Verified,0.828735636351383,6.44387227923446,7.97221319670915,0.0117358944778505,0.0249901648409718,0.828735636351383,Neutral,0,0.0,0.0,0.828735636351383
YPL027W,SMA1,16,Verified,0.50408519446757,8.36847444382152,5.52563523694409,0.0311080049766492,0.0565025476846787,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL028W,ERG10,16,Verified,0.645373237964617,8.30512475814194,20.2717291373591,0.0003163230936268,0.0012139031850543,0.645373237964617,Neutral,0,0.0,0.0,0.645373237964617
YPL029W,SUV3,16,Verified,-2.42204510088108,3.76410467500073,7.28770098211024,0.0152172056474485,0.0309710895297847,-2.42204510088108,Toxic,1,-2.42204510088108,-2.42204510088108,0.0
YPL030W,TRM44,16,Verified,-1.23879486086056,7.19923892757128,7.57210324852896,0.013645182035982,0.0283022679263157,-1.23879486086056,Toxic,1,-1.23879486086056,-1.23879486086056,0.0
YPL031C,PHO85,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL032C,SVL3,16,Verified,-0.156395113685423,3.2664350415456,0.0616861937870105,0.806834761238614,0.8465729980407,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL033C,SRL4,16,Verified,0.0536041768951485,7.61862006462539,0.0517603573770041,0.822749735155716,0.860499206830674,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL034W,,16,Uncharacterized,0.97015416740282,8.24976255943455,43.5379585671136,4.58702947462073e-06,4.30293567382632e-05,0.97015416740282,Neutral,0,0.0,0.0,0.97015416740282
YPL036W,PMA2,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL037C,EGD1,16,Verified,0.664512946810193,8.62834465525433,29.8166050113974,4.27616744691761e-05,0.0002409771000061,0.664512946810193,Neutral,0,0.0,0.0,0.664512946810193
YPL038W,MET31,16,Verified,0.918385152468012,7.81111340099002,22.3144422097248,0.0001975783540045,0.0008269528571069,0.918385152468012,Neutral,0,0.0,0.0,0.918385152468012
YPL038W-A,,16,Uncharacterized,0.0518119425402107,5.60903627779584,0.029474491402429,0.865721184501635,0.893892480379798,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL039W,,16,Uncharacterized,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL040C,ISM1,16,Verified,0.438733983512919,7.97054581785412,6.3031141326533,0.0224896296868977,0.0426853545972384,0.438733983512919,Neutral,0,0.0,0.0,0.438733983512919
YPL041C,MRX11,16,Uncharacterized,-0.795234224561444,7.70148381197613,4.61333081608528,0.0464791820329209,0.0799315695541631,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL042C,SSN3,16,Verified,1.24039959359198,8.19432189649925,111.306016066515,7.24223662114038e-09,3.58884312562815e-07,1.24039959359198,Neutral,0,0.0,0.0,1.24039959359198
YPL043W,NOP4,16,Verified,0.583143082422676,7.34573131750345,5.31059168596324,0.0341225605764307,0.0610057857521363,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL045W,VPS16,16,Verified,-2.40304397752424,2.79386752829354,21.9312845278687,0.0002153788252423,0.0008867761166595,-2.40304397752424,Toxic,1,-2.40304397752424,-2.40304397752424,0.0
YPL046C,ELC1,16,Verified,-1.93103153911556,3.95078928174288,5.20958191987866,0.0356534436480343,0.0634126617786067,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL047W,SGF11,16,Verified,1.00459690044823,7.41847644602341,12.2898737346777,0.0027207033001926,0.0071988893474046,1.00459690044823,Neutral,0,0.0,0.0,1.00459690044823
YPL048W,CAM1,16,Verified,-0.291260813352919,6.30425167866579,0.466376074245483,0.503887709340662,0.582301913432969,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL049C,DIG1,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL050C,MNN9,16,Verified,0.856833135139429,5.88618194116472,0.728526246780698,0.405263320533924,0.488394258079345,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL051W,ARL3,16,Verified,-0.673188488735648,7.63769429923845,14.0652691284311,0.0016008411616324,0.0046455982532668,-0.673188488735648,Toxic,1,-0.673188488735648,-0.673188488735648,0.0
YPL052W,OAZ1,16,Verified,0.125338230361356,6.1571404781171,0.106264993354587,0.748427480869317,0.798803272311333,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL053C,KTR6,16,Verified,0.453170560099965,9.00790906240158,25.6435232078055,9.67472828595593e-05,0.0004545862044294,0.453170560099965,Neutral,0,0.0,0.0,0.453170560099965
YPL054W,LEE1,16,Verified,-0.148922660033057,7.66548001261585,1.05726956121703,0.318290358163676,0.400395390556982,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL055C,LGE1,16,Verified,0.500157967608316,8.11256418199216,7.02670954653803,0.0168430321468425,0.0335902815211965,0.500157967608316,Neutral,0,0.0,0.0,0.500157967608316
YPL057C,SUR1,16,Verified,0.254332773102532,7.74155299300364,1.32381391189518,0.26588378437028,0.344364821859121,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL058C,PDR12,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL059W,GRX5,16,Verified,0.231016066013995,7.54696732900048,3.50230699353866,0.0786474496429123,0.123954151480916,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL060W,MFM1,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL061W,ALD6,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL062W,,16,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL063W,TIM50,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL064C,CWC27,16,Verified,-0.0351979462744628,6.05401120337204,0.0045884278493525,0.946786948623731,0.960908659567139,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL065W,VPS28,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL066W,RGL1,16,Verified,0.842846275285036,3.21492481794544,0.692442726786807,0.416905847134033,0.500119195487863,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL067C,HTC1,16,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL068C,,16,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL069C,BTS1,16,Verified,-0.3054009881155,6.15202644076331,0.336767847987497,0.569336677260136,0.644230804574078,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL070W,MUK1,16,Verified,-2.68961886187661,4.76550143725694,13.3642663938615,0.0019655472722859,0.0054941324428887,-2.68961886187661,Toxic,1,-2.68961886187661,-2.68961886187661,0.0
YPL071C,,16,Uncharacterized,0.509181642849696,7.51794486068683,5.12129960129464,0.0370563498766236,0.0656842531444506,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL072W,UBP16,16,Verified,0.194986927312087,6.89448235022553,0.316247359908875,0.581233952209163,0.654282861264587,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL074W,YTA6,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL075W,GCR1,16,Verified,-0.209641985270123,7.38231632565527,0.113349262841213,0.740495548082328,0.79333979423276,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL076W,GPI2,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL077C,,16,Uncharacterized,0.361610692116392,6.81583051869621,1.56985834705964,0.227238807079088,0.302741590144232,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL078C,ATP4,16,Verified,0.331952797076506,7.28680636947021,2.71060167122742,0.118098298999493,0.174751751099867,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL079W,RPL21B,16,Verified,-3.58199742736616,5.98903275700995,73.5977253762113,1.42472540432758e-07,2.94782859376858e-06,-3.58199742736616,Toxic,1,-3.58199742736616,-3.58199742736616,0.0
YPL080C,,16,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL081W,RPS9A,16,Verified,0.767033874147588,8.33935000754563,8.79445912349638,0.0086892121929062,0.0194872705781857,0.767033874147588,Neutral,0,0.0,0.0,0.767033874147588
YPL082C,MOT1,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL083C,SEN54,16,Verified,0.187656747574891,3.66932559364372,0.139156494049376,0.713745383836705,0.77018384812306,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL084W,BRO1,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL085W,SEC16,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL086C,ELP3,16,Verified,-2.15090428599337,2.15583547667581,19.8224861604969,0.0003521162050812,0.0013255968447279,-2.15090428599337,Toxic,1,-2.15090428599337,-2.15090428599337,0.0
YPL087W,YDC1,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL088W,,16,Uncharacterized,0.325724749522382,7.5628397433769,1.3999426323737,0.253064454405668,0.330200586043343,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL089C,RLM1,16,Verified,-0.817045227959757,6.64916080668905,6.71678031551082,0.0190363588509226,0.0371359691918512,-0.817045227959757,Toxic,1,-0.817045227959757,-0.817045227959757,0.0
YPL090C,RPS6A,16,Verified,0.738692287278743,7.3106525968635,10.2165642169887,0.0053048926539165,0.0127222543972675,0.738692287278743,Neutral,0,0.0,0.0,0.738692287278743
YPL091W,GLR1,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL092W,SSU1,16,Verified,0.789907849135034,5.5631172742007,1.35863125503828,0.259916933627812,0.337884602340802,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL093W,NOG1,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL094C,SEC62,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL095C,EEB1,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL096C-A,ERI1,16,Verified,0.623324037386009,8.26582392072379,12.2642846503171,0.0027423014585985,0.0072476245505801,0.623324037386009,Neutral,0,0.0,0.0,0.623324037386009
YPL096W,PNG1,16,Verified,-2.75871454496882,2.85535053287654,36.4912486911538,1.34051166276701e-05,9.68524987409635e-05,-2.75871454496882,Toxic,1,-2.75871454496882,-2.75871454496882,0.0
YPL097W,MSY1,16,Verified,-3.95175708304545,4.58462104126258,78.8008438904171,8.82526375577738e-08,2.01171887312945e-06,-3.95175708304545,Toxic,1,-3.95175708304545,-3.95175708304545,0.0
YPL098C,MGR2,16,Verified,1.2505017145617,8.21466047085613,64.0210292608754,3.71878004493445e-07,6.07667319887318e-06,1.2505017145617,Neutral,0,0.0,0.0,1.2505017145617
YPL099C,INA17,16,Verified,-1.22996810006178,5.70548595232602,13.1252558998766,0.0021105824376489,0.0058175002014761,-1.22996810006178,Toxic,1,-1.22996810006178,-1.22996810006178,0.0
YPL100W,ATG21,16,Verified,0.679959362354242,6.60178576239951,6.92131153025945,0.0175549284483935,0.0347365098941953,0.679959362354242,Neutral,0,0.0,0.0,0.679959362354242
YPL101W,ELP4,16,Verified,-0.630261092172546,8.34352082398531,19.9448647805841,0.000341935241328,0.0012915350167476,-0.630261092172546,Toxic,1,-0.630261092172546,-0.630261092172546,0.0
YPL103C,FMP30,16,Verified,-3.19127898856321,3.7810864680118,77.8728706139842,9.59339458789049e-08,2.14393558461729e-06,-3.19127898856321,Toxic,1,-3.19127898856321,-3.19127898856321,0.0
YPL104W,MSD1,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL105C,SYH1,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL106C,SSE1,16,Verified,0.409078275633591,4.23736018651482,2.06683760954653,0.168740399609748,0.234825238651051,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL107W,DPC25,16,Uncharacterized,0.512715368233532,8.16455047791856,21.3002394784419,0.000248752294152,0.0009904469074576,0.512715368233532,Neutral,0,0.0,0.0,0.512715368233532
YPL108W,,16,Uncharacterized,-0.654556336258263,7.15229182247517,4.88488721856335,0.0411370811596147,0.0721600434808324,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL109C,MCO76,16,Uncharacterized,-3.91529065862411,3.86359671563609,29.1064824376477,4.88651549917236e-05,0.0002648944608885,-3.91529065862411,Toxic,1,-3.91529065862411,-3.91529065862411,0.0
YPL110C,GDE1,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL111W,CAR1,16,Verified,-2.26807782005234,2.53824262068478,25.1678554994937,0.000106745616909,0.000496584966825,-2.26807782005234,Toxic,1,-2.26807782005234,-2.26807782005234,0.0
YPL112C,PEX25,16,Verified,0.757713984171881,7.19222308108087,16.8861090109294,0.0007360295524211,0.002447526425593,0.757713984171881,Neutral,0,0.0,0.0,0.757713984171881
YPL113C,,16,Verified,-1.97857322310064,2.33406199007099,14.2756748631287,0.0015067155093122,0.0044117636525077,-1.97857322310064,Toxic,1,-1.97857322310064,-1.97857322310064,0.0
YPL115C,BEM3,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL116W,HOS3,16,Verified,-2.09776657982378,5.4587086344515,13.0395438466524,0.0021654959514412,0.0059437062267433,-2.09776657982378,Toxic,1,-2.09776657982378,-2.09776657982378,0.0
YPL117C,IDI1,16,Verified,-0.716614447352215,7.26428704690514,2.34040920056246,0.144505890129395,0.206780399591937,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL118W,MRP51,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL119C,DBP1,16,Verified,-1.98270844683574,6.01143313259575,49.4644120507084,2.04687782090458e-06,2.20538726631872e-05,-1.98270844683574,Toxic,1,-1.98270844683574,-1.98270844683574,0.0
YPL120W,VPS30,16,Verified,-0.800456809921657,4.26675512500109,1.41613589684289,0.250443278100763,0.327436451064347,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL121C,MEI5,16,Verified,-0.639192324070106,4.89426750034069,0.47579137842564,0.499671240746388,0.57904378808822,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL122C,TFB2,16,Verified,0.234549975351132,7.51943754179121,1.55089478192591,0.229946283323944,0.30536705670663,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL123C,RNY1,16,Verified,0.269764705493244,7.41058618356876,1.48163928102285,0.240195681561604,0.316855356550739,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL124W,SPC29,16,Verified,-1.8495853587181,4.85406088059851,6.37771150974778,0.0218172915626928,0.0415997625404921,-1.8495853587181,Toxic,1,-1.8495853587181,-1.8495853587181,0.0
YPL125W,KAP120,16,Verified,-1.18599333169306,7.18141045976239,26.4988138287279,8.12990781542925e-05,0.0003976850829457,-1.18599333169306,Toxic,1,-1.18599333169306,-1.18599333169306,0.0
YPL126W,NAN1,16,Verified,0.302531678175157,7.05427621109131,2.66573429460698,0.120968723647763,0.178477802948269,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL127C,HHO1,16,Verified,-0.258982576997118,6.4253780301763,1.16778386398257,0.294994693698008,0.374958566720004,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL128C,TBF1,16,Verified,0.176948035031949,7.76127021137956,1.33003113403721,0.264805086655007,0.343260275820351,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL129W,TAF14,16,Verified,-0.239652191132049,7.94890616943852,4.55834699142202,0.0476560437841668,0.08155551937388,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL130W,SPO19,16,Verified,-0.434228323678705,8.07690754328013,9.26148096398035,0.0073633679010099,0.0168861138132316,-0.434228323678705,Toxic,1,-0.434228323678705,-0.434228323678705,0.0
YPL131W,RPL5,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL132W,COX11,16,Verified,0.402482596083034,8.23781378373185,7.27623040052764,0.0152847967702449,0.0310809047616175,0.402482596083034,Neutral,0,0.0,0.0,0.402482596083034
YPL133C,RDS2,16,Verified,0.872631729454827,7.56122302029172,19.1368782903363,0.0004158366436813,0.0015118016415815,0.872631729454827,Neutral,0,0.0,0.0,0.872631729454827
YPL134C,ODC1,16,Verified,0.769396236006483,8.84793042474512,21.4589104263066,0.0002398463804431,0.0009591751302108,0.769396236006483,Neutral,0,0.0,0.0,0.769396236006483
YPL135W,ISU1,16,Verified,0.458352903079028,7.79992433169018,1.53199277719374,0.23268654612374,0.308287696535347,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL137C,GIP3,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL138C,SPP1,16,Verified,0.601552280301966,8.3561508090675,35.5386364290388,1.56692614131258e-05,0.0001092296067009,0.601552280301966,Neutral,0,0.0,0.0,0.601552280301966
YPL139C,UME1,16,Verified,0.0850624482397649,7.70887717242197,0.242380235906757,0.628808616551814,0.696825105216267,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL140C,MKK2,16,Verified,-2.18739486095482,3.32492125087332,8.93712644843555,0.0082575123562204,0.0186366330851531,-2.18739486095482,Toxic,1,-2.18739486095482,-2.18739486095482,0.0
YPL141C,FRK1,16,Verified,-2.27766124070644,2.76643881807567,32.5553983344197,2.60521150501991e-05,0.0001642760615682,-2.27766124070644,Toxic,1,-2.27766124070644,-2.27766124070644,0.0
YPL143W,RPL33A,16,Verified,-2.80777375544369,6.83093491307207,61.0348930214385,5.13606855561458e-07,7.65207076635518e-06,-2.80777375544369,Toxic,1,-2.80777375544369,-2.80777375544369,0.0
YPL144W,POC4,16,Verified,-0.121768476696,6.46324961718862,0.15911901927485,0.694949832983347,0.753454527603111,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL145C,KES1,16,Verified,1.25215638549998,8.46412663674144,65.9855718244506,3.02679948671049e-07,5.11080698515302e-06,1.25215638549998,Neutral,0,0.0,0.0,1.25215638549998
YPL146C,NOP53,16,Verified,0.221344535024634,7.40514101718077,0.646227012360639,0.43259584459849,0.515743842971893,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL147W,PXA1,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL148C,PPT2,16,Verified,-0.740151909512051,4.94839846163021,2.86428483135166,0.108866140003669,0.163317121512578,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL149W,ATG5,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL150W,,16,Uncharacterized,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL151C,PRP46,16,Verified,-1.13665240678451,9.17927679266953,67.8120533680917,2.51050263511241e-07,4.45345584182004e-06,-1.13665240678451,Toxic,1,-1.13665240678451,-1.13665240678451,0.0
YPL152W,RRD2,16,Verified,-1.08222213967014,7.14319657936282,40.4138245049397,7.25653905590547e-06,6.05907720803536e-05,-1.08222213967014,Toxic,1,-1.08222213967014,-1.08222213967014,0.0
YPL152W-A,,16,Uncharacterized,-0.233021330005606,8.6806097194456,4.30195178848654,0.0536202786667021,0.0900386189471437,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL153C,RAD53,16,Verified,-0.548327574172094,3.32993083845758,0.516622070406304,0.482078784986058,0.562240261128534,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL154C,PEP4,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL155C,KIP2,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL156C,PRM4,16,Verified,0.320497952509692,8.42155780934674,2.19077556884338,0.157188034909108,0.22138407511604,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL157W,TGS1,16,Verified,1.40764124982187,7.01902146885795,22.5794543668451,0.0001862317159475,0.0007890617035361,1.40764124982187,Neutral,0,0.0,0.0,1.40764124982187
YPL158C,AIM44,16,Verified,0.598893920578988,8.0758840326954,14.2711159709061,0.0015086878211942,0.0044118715694832,0.598893920578988,Neutral,0,0.0,0.0,0.598893920578988
YPL159C,PET20,16,Verified,0.870400787677597,7.53157490660109,29.3497117178843,4.66710981355271e-05,0.000256353658313,0.870400787677597,Neutral,0,0.0,0.0,0.870400787677597
YPL160W,CDC60,16,Verified,0.54738682316313,8.01280477882019,10.3243917819641,0.0051164826037478,0.0123745592522474,0.54738682316313,Neutral,0,0.0,0.0,0.54738682316313
YPL161C,BEM4,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL162C,,16,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL163C,SVS1,16,Verified,0.33613245889486,4.65035375413818,0.114764623000915,0.738944320296773,0.792110782090992,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL164C,MLH3,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL165C,SET6,16,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YPL166W,ATG29,16,Verified,-3.41708129086945,4.46401229505414,52.511986932391,1.39043251386921e-06,1.65508663987722e-05,-3.41708129086945,Toxic,1,-3.41708129086945,-3.41708129086945,0.0
YPL167C,REV3,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL168W,MRX4,16,Uncharacterized,-1.181867535081,4.42948823450371,6.02753946281863,0.0251868438891696,0.0470198502626246,-1.181867535081,Toxic,1,-1.181867535081,-1.181867535081,0.0
YPL169C,MEX67,16,Verified,-0.166121166523877,7.09378954655236,0.327733954486797,0.574512716307401,0.648157256531909,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL170W,DAP1,16,Verified,-0.541836161394877,6.7453720016084,2.23609068049993,0.153208425639993,0.216783740686756,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL171C,OYE3,16,Verified,0.740110941211495,7.27943619635931,18.9635433776107,0.0004339292229211,0.0015713132067495,0.740110941211495,Neutral,0,0.0,0.0,0.740110941211495
YPL172C,COX10,16,Verified,-2.2189126812666,2.82226261334565,15.7049861611889,0.0010099232912359,0.0031644263125392,-2.2189126812666,Toxic,1,-2.2189126812666,-2.2189126812666,0.0
YPL173W,MRPL40,16,Verified,1.36188100465208,5.60838059109894,6.92549429913085,0.0175260324192183,0.0347094621195553,1.36188100465208,Neutral,0,0.0,0.0,1.36188100465208
YPL174C,NIP100,16,Verified,-2.93798276616346,3.75756415229373,30.1126145978869,4.04735357503589e-05,0.0002312266284284,-2.93798276616346,Toxic,1,-2.93798276616346,-2.93798276616346,0.0
YPL175W,SPT14,16,Verified,0.638412365718207,8.74333117891161,6.04663487538679,0.0249884577034195,0.0467469752441073,0.638412365718207,Neutral,0,0.0,0.0,0.638412365718207
YPL176C,TRE1,16,Verified,-3.02580103566123,2.82313802646785,77.9742772559079,9.50591954421703e-08,2.13485158630963e-06,-3.02580103566123,Toxic,1,-3.02580103566123,-3.02580103566123,0.0
YPL177C,CUP9,16,Verified,-0.072562611455974,6.76361643860731,0.128809431102779,0.724101568843834,0.779499185917129,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL178W,CBC2,16,Verified,-1.93913884319689,7.00779003858838,33.1751251644777,2.33809374376391e-05,0.0001509825690909,-1.93913884319689,Toxic,1,-1.93913884319689,-1.93913884319689,0.0
YPL179W,PPQ1,16,Verified,-1.97570174182406,5.67933450898201,17.501137168541,0.0006271980252725,0.0021338774606102,-1.97570174182406,Toxic,1,-1.97570174182406,-1.97570174182406,0.0
YPL180W,TCO89,16,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YPL181W,CTI6,16,Verified,-0.228388397481008,8.18726610993235,0.70574427993284,0.412554589719209,0.49573968754082,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL183C,RTT10,16,Verified,-0.303275470762121,7.07193922787543,2.14681991304844,0.161170245191109,0.226015117756464,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YPL183W-A,RTC6,16,Verified,-0.0434840701082612,8.62543008772605,0.044683233198431,0.835108433978493,0.869833070712348,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
