Gene,Systematic name,logFC,FDR,geneLen,GC_content,median_IUPRED,%AA_A,%AA_C,%AA_D,%AA_E,%AA_F,%AA_G,%AA_H,%AA_I,%AA_K,%AA_L,%AA_M,%AA_N,%AA_P,%AA_Q,%AA_R,%AA_S,%AA_T,%AA_V,%AA_W,%AA_Y,%Helical,%Proteinturn,%Beta-sheet,Acidic AA%,Basic AA%,Polar AA%,Hydrophobic AA%,Charged AA%,number of physical interaction,number of positive genetic interaction,number of negative genetic interaction,"number of ppi, all","number of ppi, score >= 0.25","number of ppi, score > 0.5","number of ppi, score > 0.8","number of ppi, score >= 0.95",RNAseq Eupl,rna logFC,rna FC - other,Imputed log2(MS),Ribo_profilling_init_rate,Ribo_profilling_trans_rate,IDR ratio,Number of complexe,Intron status,aliphaticIndex,aromaticityScore,cai,codonBias,gravyScore,instabilityIndex,pI,5'-UTR_length,3'-UTR_length,protein half-life (hr),mRNA half-life (min),Ubiquitilation number,Phosphorylation number,is in complex,is essential,variants_impact_HIGH,variants_impact_LOW,variants_impact_MODERATE,variants_impact_MODIFIER,variants_effect_conservative_inframe_deletion,variants_effect_conservative_inframe_insertion,variants_effect_disruptive_inframe_deletion,variants_effect_disruptive_inframe_insertion,variants_effect_downstream_gene_variant,variants_effect_frameshift_variant,variants_effect_intron_variant,variants_effect_missense_variant,variants_effect_splice_region_variant,variants_effect_start_lost,variants_effect_stop_gained,variants_effect_stop_lost,variants_effect_stop_retained_variant,variants_effect_synonymous_variant,variants_effect_upstream_gene_variant,alpha IDRratio,A3D mean score,A3D ratio,A3D mean +score,has disordered region,has transmembrane domain,flDPnn_disorder,PSIPRED_helix,PSIPRED_strand,PSIPRED_coil,MMseq2_low_conservation,MMseq2_high_conservation,MMseq2_median,SignalP,DFLpred_linker,ASAquick_buried,DisoRDPbind_RNA,DisoRDPbind_DNA,DisoRDPbind_PRO,MoRFchibi_morf,DRNApred_RNA,DRNApred_DNA,SCRIBER_PRO,PTM_content,haploinsufficient,Label,Numeric Label,rank,mitotic_cell_cycle,cellular_morphology,regulation of mitotic cell cycle (GO:0007346),prion_inheritance,regulation of cell cycle process (GO:0010564),prions,Prion-like,Sphingolipid Metabolism_WP370,number of genetic interaction,IDR ratio mean,Phosphorylation number norm_geneLen,Ubiquitilation number norm_geneLen,variants_impact_MODERATE norm_geneLen,variants_effect_missense_variant norm_geneLen,variants_impact_LOW norm_geneLen,variants_effect_synonymous_variant norm_geneLen
TPD3,YAL016W,-1.35553454366846,0.257175899466224,1908.0,38.26,0.0506,0.0833,0.011,0.0833,0.0613,0.0425,0.0267,0.0063,0.0739,0.055,0.1431,0.0142,0.055,0.033,0.0425,0.0362,0.0786,0.0456,0.077,0.011,0.0189,0.3664,0.1934,0.3019,0.1446,0.0975,0.2516,0.4639,0.2421,19.0,0.0,0.0,94.0,54.0,26.0,14.0,7.0,6.74456451203447,0.691572076043929,0.7804615052240671,29.657905956428017,0.144,0.106,0.0550314465408805,2.0,0.0,111.12,0.07,0.18,0.13,0.09,41.8,4.31,,70.0,10.6,44.0,2.0,4.0,1.0,0.0,0.0,12.0,0.0,61.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,0.0535433070866141,-0.9116990551181104,0.0488188976377952,0.0315355905511811,1.0,0.0,0.054,0.729,0.02,0.251,0.3,0.04,2.15,0.0,0.0,0.431,0.0,0.0,0.008,0.0,0.0,0.01,0.0,0.05,0,Neutral,0,-0.799453245290715,0,0,0,0,0,0,0,0,0.0,0.054287376813747304,2.9106693620844566,1.4553346810422283,0.0,0.0,8.73200808625337,8.73200808625337
FUN30,YAL019W,1.5179552610259,0.0837498009977042,3396.0,40.5771,0.4017,0.0583,0.0062,0.0919,0.0751,0.0345,0.0336,0.0194,0.0565,0.0901,0.091,0.0194,0.0724,0.0442,0.0406,0.0442,0.0839,0.0557,0.0486,0.0053,0.0283,0.2641,0.2341,0.2438,0.1669999999999999,0.1537,0.2871,0.3419,0.3207,15.0,4.0,35.0,35.0,24.0,3.0,0.0,0.0,5.31404285424859,0.975477155781638,1.00849708592512,30.21303500648335,0.069,0.057,0.3869257950530035,0.0,0.0,73.33,0.07,0.16,0.08,-0.77,45.48,5.04,104,62.0,7.3,10.0,,90.0,1.0,0.0,0.0,20.0,3.0,66.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,42.0,0.3872679045092838,-1.2965229885057472,0.0760389036251105,0.0599680813439434,1.0,0.0,0.215,0.431,0.085,0.484,0.21,0.05,2.2,0.0,0.003,0.298,0.0,0.0,0.208,0.0,0.0,0.0,0.0,0.074,0,Neutral,0,1.6348624316514029,0,0,0,0,0,0,0,0,39.0,0.38709684978114367,36.79476905603231,,1.2264923018677436,1.2264923018677436,8.176615345784958,8.176615345784958
ATS1,YAL020C,0.744355644408933,0.0034799235875528,1002.0,55.1896,0.2645,0.0479,0.0359,0.0569,0.0419,0.0299,0.1287,0.0329,0.0299,0.0299,0.0659,0.018,0.0449,0.0419,0.0659,0.0569,0.0539,0.0509,0.1108,0.0269,0.0269,0.2904,0.2695,0.1737,0.0988,0.1197,0.2784,0.3562,0.2185,2.0,1.0,68.0,27.0,21.0,1.0,1.0,1.0,4.29669597566913,1.4625346975821,1.4729547416781597,23.41222715457788,0.055,0.047,0.0628742514970059,0.0,0.0,71.02,0.08,0.06,-0.1,-0.32,31.54,6.72,,51.0,,,,,0.0,0.0,0.0,5.0,5.0,70.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,34.0,0.003003003003003,-0.8764762762762763,0.078078078078078,0.0220867867867867,0.0,0.0,0.024,0.12,0.345,0.535,0.26,0.07,1.96,0.0,0.162,0.399,0.0,0.021,0.0,0.0,0.021,0.0,0.0,0.042,0,Neutral,0,1.8299464644017436,0,0,0,0,0,0,0,0,69.0,0.03293862725000445,,,6.928090248075278,6.928090248075278,6.928090248075278,6.928090248075278
FUN26,YAL022C,-0.187454037549062,0.317015792059569,1554.0,45.8172,0.01825,0.0502,0.0077,0.0483,0.0618,0.0772,0.056,0.0174,0.0849,0.0386,0.0985,0.0367,0.0444,0.0309,0.0232,0.0347,0.0927,0.0695,0.0811,0.0154,0.029,0.3861,0.2239,0.2471,0.1101,0.0907,0.2665,0.473,0.2008,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.102270884438095,1.23291083693283,1.0005968363843374,24.948258064658194,0.166,0.117,0.137065637065637,0.0,0.0,95.8,0.12,0.12,0.11,0.26,36.15,4.69,34,39.0,7.1,28.0,4.0,28.0,0.0,0.0,0.0,8.0,1.0,62.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,0.1644100580270793,-0.2205659574468085,0.3597678916827853,0.4972294003868471,1.0,1.0,0.168,0.588,0.043,0.369,0.21,0.07,2.1,0.0,0.039,0.478,0.0,0.0,0.075,0.0,0.0,0.0,0.014,0.052,0,Neutral,0,-0.0935244002632545,0,0,0,0,0,0,0,0,0.0,0.15073784754635816,25.016023166023167,3.5737175951461664,0.8934293987865416,0.8934293987865416,7.147435190292333,7.147435190292333
PMT2,YAL023C,-2.038130966472,0.0001866377292158,2280.0,44.5614,0.0327,0.0592,0.0145,0.0474,0.0395,0.0671,0.0658,0.0276,0.0513,0.0447,0.1039,0.0316,0.0487,0.0461,0.0289,0.0434,0.0882,0.0487,0.0618,0.0355,0.0447,0.3645,0.2487,0.2342,0.0869,0.1157,0.2737,0.4551,0.2026,14.0,8.0,97.0,28.0,28.0,14.0,8.0,1.0,9.71502703319951,0.999658709400333,1.145374934290245,32.42884660664452,0.125,0.102,0.0710526315789473,1.0,0.0,79.18,0.15,0.24,0.35,-0.05,38.19,7.78,85,110.0,8.4,16.0,,29.0,1.0,0.0,0.0,8.0,1.0,66.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,0.075098814229249,-0.2853229249011857,0.2266139657444005,0.2623251646903821,1.0,1.0,0.072,0.486,0.117,0.397,0.07,0.14,2.54,0.0,0.012,0.52,0.0,0.0,0.045,0.0,0.0,0.01,0.0,0.04,0,Toxic,1,-7.600191511570959,0,0,0,0,0,0,0,0,105.0,0.07307572290409814,17.659337406015037,,0.6089426691729324,0.6089426691729324,4.871541353383459,4.871541353383459
MAK16,YAL025C,0.818951904606271,0.000454069241363,921.0,42.2367,0.4441,0.0684,0.0195,0.0717,0.1466,0.0163,0.0358,0.0228,0.0326,0.1042,0.0586,0.0195,0.0456,0.0228,0.0456,0.0651,0.0749,0.0358,0.0586,0.0195,0.0326,0.2182,0.1792,0.2932,0.2183,0.1921,0.254,0.3061,0.4104,6.0,14.0,105.0,153.0,124.0,90.0,84.0,33.0,5.90321717111547,1.2273619390612,1.2932741912994543,30.52321557724992,0.088,0.074,0.4104234527687296,0.0,0.0,53.32,0.07,0.22,0.23,-1.18,58.93,4.9,24,165.0,5.8,8.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.2352941176470588,-1.8836745098039207,0.0816993464052287,0.0544673202614379,1.0,0.0,0.526,0.503,0.088,0.409,0.23,0.1,2.29,0.0,0.0,0.199,0.0,0.01,0.389,0.0,0.0,0.0,0.0,0.082,0,Neutral,0,2.737656236336621,0,0,0,0,0,0,0,0,119.0,0.3228587852078942,10.552361563517916,1.5074802233597022,0.0,0.0,1.5074802233597022,1.5074802233597022
DRS2,YAL026C,-0.113463871924798,0.893892480379798,4068.0,37.586,0.1657,0.0642,0.0096,0.0627,0.0656,0.0583,0.056,0.0199,0.0804,0.0575,0.0929,0.0206,0.0605,0.0332,0.0347,0.0428,0.0715,0.0619,0.0553,0.0133,0.0383,0.3385,0.2212,0.2434,0.1283,0.1202,0.2764999999999999,0.4233,0.2485,18.0,24.0,68.0,43.0,35.0,8.0,3.0,1.0,5.311762792401884,0.864820862008762,0.820916779646329,27.99805247846281,0.016,0.015,0.1194690265486725,0.0,0.0,85.51,0.11,0.19,0.15,-0.21,36.1,5.14,87,127.0,9.1,,3.0,31.0,1.0,0.0,0.0,11.0,2.0,92.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,38.0,0.1660516605166051,-0.5571805904059041,0.1756457564575645,0.2098352029520296,1.0,1.0,0.066,0.426,0.16,0.414,0.12,0.07,2.34,0.0,0.002,0.511,0.0,0.006,0.072,0.0,0.0,0.0,0.0,0.044,0,Neutral,0,-0.0055273603070263,0,0,0,0,0,0,0,0,92.0,0.1427603435326388,10.580154340497261,1.0238859039190897,0.6825906026127265,0.6825906026127265,3.754248314369996,3.754248314369996
SAW1,YAL027W,0.772276296085484,0.0282293361816803,786.0,38.4224,0.1386,0.0573,0.0076,0.0534,0.0534,0.0344,0.0229,0.0305,0.0992,0.0916,0.1145,0.0153,0.0649,0.0534,0.0458,0.0458,0.0649,0.0534,0.0611,0.0038,0.0229,0.3359,0.2061,0.2405,0.1068,0.1679,0.2595,0.4085,0.2747,30.0,0.0,5.0,44.0,32.0,11.0,1.0,0.0,2.2914056443466,1.05631028136771,1.1520777209744204,24.02263445040009,0.083,0.067,0.0572519083969465,0.0,0.0,102.02,0.06,0.11,-0.01,-0.26,49.95,9.91,,107.0,,28.0,,,1.0,0.0,0.0,14.0,3.0,64.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,0.2720306513409962,-0.7874298850574714,0.1915708812260536,0.2023072796934867,0.0,0.0,0.069,0.387,0.18,0.433,0.11,0.06,2.22,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0,Neutral,0,1.1964871513838775,0,0,0,0,0,0,0,0,5.0,0.16464127986897134,,,5.29919574700109,5.29919574700109,24.729580152671755,24.729580152671755
FRT2,YAL028W,-0.651222535119123,0.158130397885537,1587.0,42.5331,0.5055,0.0586,0.0076,0.0662,0.0529,0.034,0.034,0.0454,0.0397,0.0926,0.087,0.0246,0.0435,0.0567,0.0397,0.0397,0.1607,0.0359,0.0529,0.0038,0.0227,0.2401,0.2949,0.2231,0.1191,0.1777,0.3101,0.3233,0.2968,8.0,0.0,6.0,30.0,13.0,0.0,0.0,0.0,1.86290883732319,0.913651242983969,0.6397439752720094,23.561918441697337,0.083,0.07,0.6068052930056711,0.0,0.0,67.77,0.06,0.11,0.0,-0.69,56.79,9.25,111,58.0,,69.0,,4.0,0.0,0.0,0.0,8.0,6.0,70.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,0.5018939393939394,-0.8170490530303031,0.2803030303030303,0.3285543560606059,1.0,1.0,0.403,0.475,0.023,0.502,0.17,0.06,2.12,0.0,0.0,0.25,0.0,0.002,0.125,0.0,0.0,0.02,0.0,0.081,0,Neutral,0,-0.5216192454415761,0,0,0,0,0,0,0,0,6.0,0.5543496161998053,3.4994058871185527,,5.249108830677829,5.249108830677829,6.998811774237105,6.998811774237105
MYO4,YAL029C,0.628546348694701,0.491926687981008,4416.0,37.1603,0.1449,0.053,0.0102,0.0469,0.0781,0.0469,0.0428,0.0177,0.0815,0.0815,0.108,0.0224,0.0666,0.0299,0.0462,0.0442,0.0707,0.0503,0.053,0.0102,0.0394,0.339,0.2099,0.2615,0.125,0.1434,0.2834,0.4144,0.2684,14.0,13.0,61.0,84.0,48.0,18.0,3.0,2.0,6.375667864918125,0.641591504317234,0.7840590564900463,27.636002539563084,0.02,0.019,0.0163043478260869,0.0,0.0,89.22,0.1,0.15,0.09,-0.33,41.67,7.71,48,35.0,9.2,30.0,,8.0,1.0,0.0,0.0,20.0,8.0,78.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,47.0,0.0992522093813732,-0.8875872875594835,0.1216859279401767,0.097448674371176,0.0,0.0,0.0,0.534,0.102,0.364,0.2,0.07,2.21,0.0,0.006,0.476,0.003,0.003,0.0,0.0,0.0,0.01,0.0,0.037,0,Neutral,0,0.1936548883441644,0,0,0,0,0,0,0,0,74.0,0.057778278603730054,2.51519798136646,,2.51519798136646,2.51519798136646,6.287994953416149,6.287994953416149
SNC1,YAL030W,0.431168888146387,0.01045415894281,354.0,42.3729,0.35115,0.0932,0.0085,0.0678,0.0678,0.0254,0.0339,0.0169,0.0847,0.0678,0.0763,0.0424,0.0424,0.0339,0.0339,0.0763,0.0763,0.0339,0.0847,0.0085,0.0169,0.2966,0.1864,0.2797,0.1356,0.161,0.2118999999999999,0.4321,0.2966,10.0,0.0,7.0,54.0,48.0,29.0,22.0,5.0,4.287356907391235,1.20316574916363,1.1137362954092338,28.34545032688321,,,0.2627118644067797,1.0,1.0,91.21,0.05,0.13,0.08,-0.22,52.64,8.49,23,105.0,8.3,54.0,8.0,10.0,1.0,0.0,0.0,3.0,0.0,67.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0341880341880341,-0.5215051282051281,0.2991452991452991,0.8739837606837607,1.0,1.0,0.564,0.752,0.0,0.248,0.15,0.13,2.6,0.0,0.0,0.171,0.0,0.0,0.222,0.0,0.479,0.0,0.205,0.103,0,Neutral,0,0.8540209170387643,0,0,0,0,0,0,0,0,7.0,0.1484499492974069,39.22003631961259,31.376029055690072,0.0,0.0,11.766010895883777,11.766010895883777
GIP4,YAL031C,0.445860450328643,0.0365471056613834,2283.0,40.0788,0.1914,0.0499,0.0131,0.0355,0.0539,0.0315,0.0197,0.0237,0.067,0.0867,0.1143,0.0171,0.0657,0.0618,0.0368,0.0552,0.1222,0.0552,0.046,0.0131,0.0302,0.3022,0.2694,0.2352,0.0894,0.1656,0.3232,0.3691,0.255,0.0,0.0,0.0,29.0,27.0,1.0,0.0,0.0,4.708449175298725,0.873865014970016,0.993311458987937,25.03002185774364,0.056,0.05,0.3574244415243101,0.0,0.0,84.99,0.07,0.12,0.05,-0.46,55.82,10.27,,,8.1,48.0,,99.0,0.0,0.0,0.0,9.0,5.0,60.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0,0.3368421052631579,-0.8249271052631579,0.1657894736842105,0.1366981578947368,1.0,0.0,0.272,0.487,0.076,0.437,0.21,0.05,1.975,0.0,0.011,0.314,0.0,0.033,0.037,0.0,0.0,0.08,0.003,0.092,0,Neutral,0,0.6407670135949111,0,0,0,0,0,0,0,0,0.0,0.347133273393734,60.206105688004506,,3.040712408485076,3.040712408485076,5.473282335273137,5.473282335273137
PRP45,YAL032C,0.230627719042924,0.304392348768247,1140.0,45.2632,0.5176,0.0921,0.0026,0.0579,0.0763,0.0237,0.0421,0.0211,0.0395,0.0895,0.0763,0.0184,0.0711,0.0526,0.05,0.0632,0.0816,0.0447,0.0632,0.0053,0.0263,0.2342,0.2474,0.2632,0.1342,0.1738,0.2763,0.3448,0.308,83.0,11.0,150.0,112.0,77.0,65.0,52.0,30.0,3.997195444935765,1.24383561184895,1.323710119480316,29.983869430998112,0.016,0.015,0.631578947368421,0.0,0.0,67.79,0.06,0.14,0.14,-0.83,39.95,9.68,35,34.0,4.8,36.0,,5.0,1.0,1.0,1.0,4.0,5.0,63.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,29.0,0.0870712401055409,-1.2209577836411611,0.1952506596306068,0.206312401055409,1.0,0.0,0.459,0.412,0.084,0.504,0.12,0.05,2.29,0.0,0.026,0.253,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.079,0,Neutral,0,0.1191345001757075,0,0,0,0,0,0,0,0,161.0,0.35932509373698096,6.089426691729323,,6.089426691729323,6.089426691729323,4.871541353383459,4.871541353383459
POP5,YAL033W,-0.28017940482515,0.0940525558273296,522.0,41.5709,0.1424,0.0345,0.023,0.0747,0.0575,0.0345,0.0402,0.023,0.1149,0.0805,0.0977,0.0287,0.069,0.023,0.023,0.0575,0.1149,0.0287,0.0517,0.0,0.0172,0.3161,0.2471,0.2184,0.1322,0.161,0.2758,0.3792,0.2932,7.0,12.0,97.0,46.0,43.0,35.0,22.0,11.0,3.721424752626165,0.982343601841393,0.9937547859867918,27.213823030603,0.074,0.059,0.057471264367816,2.0,0.0,98.81,0.05,0.09,-0.03,-0.24,48.9,7.97,17,74.0,5.9,17.0,3.0,,1.0,1.0,0.0,1.0,1.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0115606936416184,-1.0902815028901731,0.1271676300578034,0.082121965317919,0.0,0.0,0.145,0.393,0.162,0.445,0.13,0.05,2.25,0.0,0.006,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0,Neutral,0,-0.2876404137736579,0,0,0,0,0,0,0,0,109.0,0.0345159790047172,,7.979248768472907,2.6597495894909686,2.6597495894909686,2.6597495894909686,2.6597495894909686
FUN19,YAL034C,-0.132369502054462,0.689214430679092,1242.0,42.19,0.4507,0.0507,0.0072,0.0483,0.0314,0.029,0.0386,0.0169,0.0411,0.0773,0.0966,0.0193,0.0966,0.0821,0.0362,0.0676,0.1232,0.0362,0.0338,0.0121,0.0531,0.2657,0.3406,0.1981,0.0797,0.1617999999999999,0.3525,0.3357,0.2414999999999999,7.0,31.0,67.0,49.0,30.0,27.0,0.0,0.0,4.370942160895774,1.09270102636029,0.8959246800294659,24.27737355293653,0.044,0.04,0.4009661835748792,0.0,0.0,65.13,0.09,0.12,0.07,-0.84,56.9,10.37,98,124.0,,89.0,,20.0,0.0,0.0,0.0,3.0,2.0,80.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,0.4213075060532688,-0.8778564164648911,0.2058111380145278,0.1690377723970944,1.0,0.0,0.257,0.334,0.068,0.598,0.16,0.05,2.22,0.0,0.024,0.293,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.131,0,Neutral,0,-0.021396952601982,0,0,0,0,0,0,0,0,98.0,0.411136844814074,22.357315389924086,,2.2357315389924084,2.2357315389924084,3.3535973084886126,3.3535973084886126
MTW1,YAL034W-A,0.74091725673268,0.0240175646765199,870.0,38.5057,0.2592,0.0379,0.0069,0.0862,0.1034,0.0207,0.031,0.0034,0.0586,0.1103,0.1483,0.0207,0.0552,0.0241,0.031,0.0517,0.0621,0.0517,0.0655,0.0,0.0276,0.3207,0.1724,0.3103,0.1896,0.1654,0.2345,0.3792999999999999,0.355,29.0,6.0,73.0,38.0,26.0,6.0,3.0,3.0,1.9696596218248552,1.24920542069672,1.1796166313789616,25.87300360540268,0.077,0.067,0.0517241379310344,1.0,0.0,98.46,0.05,0.11,-0.07,-0.53,34.43,4.86,,90.0,6.7,16.0,1.0,,1.0,1.0,0.0,3.0,0.0,82.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,0.1591695501730103,-1.288846366782007,0.1868512110726643,0.146459169550173,0.0,0.0,0.076,0.644,0.045,0.311,0.26,0.04,1.95,0.0,0.0,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0,Neutral,0,1.199894033735465,0,0,0,0,0,0,0,0,79.0,0.10544684405202234,,1.5958497536945813,0.0,0.0,4.787549261083744,4.787549261083744
CDC19,YAL038W,1.25786190456415,1.10115356321855e-06,1503.0,46.1743,0.247,0.0858,0.014,0.0639,0.0559,0.0299,0.0679,0.014,0.0739,0.0739,0.0699,0.022,0.0519,0.0499,0.02,0.0479,0.0539,0.0758,0.0958,0.002,0.0299,0.3014,0.2236,0.2335,0.1197999999999999,0.1358,0.2455,0.4091999999999999,0.2556,20.0,2.0,67.0,375.0,96.0,9.0,3.0,0.0,11.61983931650715,0.759125368310579,0.94117473349164,37.37866794309481,0.388,0.211,0.0239520958083832,0.0,0.0,89.15,0.06,0.89,0.93,-0.15,23.07,7.78,29,166.0,11.7,17.0,25.0,130.0,0.0,1.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,-0.7620888,0.034,0.0204218,0.0,0.0,0.012,0.308,0.226,0.466,0.02,0.1,2.635,0.0,0.046,0.418,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.068,0,Neutral,0,7.494532562703058,0,0,0,0,0,0,0,0,69.0,0.0119760479041916,120.08689763330482,23.093634160250925,0.0,0.0,0.0,0.0
CYC3,YAL039C,0.241038218346621,0.0765373534080853,810.0,53.0864,0.4801,0.0481,0.0148,0.0704,0.0667,0.0407,0.0741,0.0296,0.0259,0.0519,0.063,0.0519,0.037,0.0926,0.0444,0.0481,0.1074,0.0259,0.063,0.0259,0.0148,0.2333,0.3111,0.2296,0.1371,0.1296,0.2443,0.3333,0.2667,1.0,9.0,65.0,14.0,9.0,2.0,1.0,0.0,5.308627213870031,1.40191918619381,1.4978098614568225,27.450654378152905,0.145,0.118,0.374074074074074,0.0,0.0,54.55,0.08,0.11,0.11,-0.65,61.33,5.18,50,37.0,12.1,41.0,1.0,4.0,0.0,0.0,0.0,6.0,2.0,58.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,0.2044609665427509,-0.7463546468401486,0.1672862453531598,0.1521412639405204,1.0,0.0,0.554,0.368,0.067,0.565,0.16,0.12,2.51,0.0,0.007,0.316,0.0,0.0,0.119,0.0,0.0,0.0,0.004,0.082,0,Neutral,0,0.2690291573172835,0,0,0,0,0,0,0,0,74.0,0.28926752030841246,6.856243386243386,1.7140608465608465,3.428121693121693,3.428121693121693,10.28436507936508,10.28436507936508
CLN3,YAL040C,-0.642316942410798,0.406971915102749,1743.0,41.0786,0.1702,0.0723,0.0189,0.0413,0.0275,0.0534,0.012,0.0207,0.0551,0.0585,0.1222,0.0207,0.0723,0.0482,0.0413,0.0379,0.1583,0.074,0.0189,0.0086,0.0361,0.2943,0.2909,0.2427,0.0688,0.1171,0.4009,0.3873,0.1859,11.0,12.0,85.0,32.0,22.0,4.0,1.0,1.0,7.29886874552966,0.516583402409897,0.536917742750786,24.440918141137303,0.034,0.031,0.1738382099827883,1.0,0.0,79.38,0.1,0.2,0.26,-0.26,52.62,9.45,319,11.0,,51.0,,2.0,1.0,0.0,0.0,8.0,1.0,64.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,0.3568965517241379,-0.5430898275862068,0.2086206896551724,0.1750449999999999,1.0,0.0,0.167,0.469,0.064,0.467,0.14,0.07,2.175,0.0,0.033,0.303,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.1,0,Neutral,0,-0.250783375205628,1,1,1,0,1,0,0,0,97.0,0.2653673808534631,1.5931030243422668,,0.7965515121711334,0.7965515121711334,6.372412097369067,6.372412097369067
CDC24,YAL041W,-0.619241475439878,0.0039203365733023,2565.0,38.9084,0.3215,0.0433,0.0082,0.0421,0.0632,0.048,0.0199,0.0292,0.0725,0.0725,0.0982,0.0257,0.0819,0.0363,0.0468,0.0398,0.1485,0.0538,0.0409,0.007,0.0211,0.2877,0.2865,0.2304,0.1053,0.1415,0.3603,0.3567,0.2468,37.0,19.0,219.0,67.0,48.0,18.0,7.0,2.0,6.178973740279295,0.834339515221928,0.989682953225818,29.05264442937606,0.02,0.02,0.1847953216374269,1.0,0.0,79.55,0.08,0.13,0.04,-0.48,50.46,8.72,88,58.0,7.4,41.0,,85.0,1.0,1.0,0.0,13.0,0.0,61.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,0.2693208430913349,-0.9240745901639345,0.1393442622950819,0.1073682669789226,1.0,0.0,0.095,0.482,0.104,0.414,0.27,0.05,2.02,0.0,0.023,0.314,0.0,0.008,0.022,0.0,0.0,0.09,0.0,0.073,0,Toxic,1,-1.490313997066217,0,0,0,0,0,0,0,0,238.0,0.2270580823643809,46.00900167084377,,0.0,0.0,7.036670843776108,7.036670843776108
ERV46,YAL042W,0.0325522060816805,0.950946068063519,1248.0,49.5994,0.28,0.0577,0.024,0.0649,0.0481,0.0529,0.0889,0.0385,0.0481,0.0505,0.0841,0.0216,0.0649,0.0409,0.0457,0.0505,0.0625,0.0529,0.0649,0.0096,0.0264,0.2861,0.2572,0.2115,0.1129999999999999,0.1395,0.2764,0.3652999999999999,0.2524999999999999,3.0,5.0,31.0,31.0,23.0,5.0,1.0,1.0,7.778949492287765,1.14863231796799,1.1572398893914737,30.822845975686448,2.4,0.114,0.048076923076923,2.0,0.0,72.98,0.09,0.12,0.1,-0.4,33.3,6.82,,84.0,7.5,29.0,,1.0,1.0,0.0,0.0,6.0,2.0,50.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0626506024096385,-0.6384190361445783,0.2024096385542168,0.2711556626506025,0.0,1.0,0.118,0.318,0.193,0.489,0.09,0.09,2.43,0.0,0.106,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0,Neutral,0,0.0007110740658604,0,0,0,0,0,0,0,0,36.0,0.05536376274328075,1.1124914148351648,,2.2249828296703296,2.2249828296703296,6.67494848901099,6.67494848901099
